,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Ag2TeS3,mp-29163,19.13186338,1.8705,522141.024,517752.75,522141.024
CsAgO2,mp-1096933,6.502157577,2.7967,524365.719,523715.679,524365.719
SrGe(PO4)2,mp-1020628,7.964738117,6.4141,525555.754,511867.268,525555.754
Sr5(AuO4)2,mp-28796,13.30659284,3.2468,527236.743,525955.478,527236.743
Na4SnSe4,mp-28768,7.781787333,2.4657,528296.411,525672.257,528296.411
Na4TeO5,mp-15391,9.350149613,3.7526,538232.967,531362.214,538232.967
CsTiCu3Se4,mp-570706,9.895936557,2.0933,535585.623,538323.674,538323.674
Cd(CuO2)2,mp-772099,15.77351875,1.7126,530241.529,539032.634,539032.634
CsVSeO5,mp-1201217,7.496997707,4.2975,539139.635,523247.966,539139.635
CsTi6O12,mp-867568,11.87166715,0.0,541826.173,541132.711,541826.173
Cs6Si2O7,mp-18315,8.493826267,5.0271,543537.317,533730.226,543537.317
Ag3(PO4)2,mp-36383,1.08129858,0.0,547767.281,546852.38,547767.281
Na4Si2PbSe6,mp-1221146,11.02612874,2.9304,553835.851,548649.877,553835.851
Na5Li3(TiS4)2,mp-554395,11.94760968,3.3746,554767.523,520532.239,554767.523
Na4TiAs2O9,mp-559519,9.1051624,4.8545,554970.227,531233.302,554970.227
CaZr4(PO4)6,mp-556440,9.198554327,6.2325,555005.595,537760.844,555005.595
Na4SiSe4,mp-30931,7.719156717,3.2171,555655.219,551195.932,555655.219
Rb2Ge2Se5,mp-541880,6.834472533,2.6126,558754.86,541972.799,558754.86
Na3RuO4,mp-1198628,12.99727837,2.3484,560809.627,546474.457,560809.627
Na4Mg(SiSe3)2,mp-1103351,9.04890076,3.9004,564098.927,560611.928,564098.927
Na3BS3,mp-29976,10.33108703,3.6493,565992.23,567185.191,567185.191
Na2ZrSi2O7,mp-558191,10.16869077,6.4481,569403.456,558675.547,569403.456
Na2Zr(CuS2)2,mp-556536,32.10489303,0.6805,567153.398,569942.55,569942.55
Na3GaB4O9,mp-766463,5.880796523,6.3225,571347.512,558515.433,571347.512
CsTa(BO3)2,mp-9309,16.27402614,5.2807,573418.765,569332.947,573418.765
Na4GeO4,mp-2970,6.221916363,4.598,573867.649,568504.42,573867.649
Na2ZnO2,mp-29488,8.917289437,3.0673,572431.11,574995.581,574995.581
Sr4Ta2O9,mp-769271,14.444384,5.9196,577179.827,539660.234,577179.827
SrAl2B2O7,mp-558669,5.388484197,6.4214,578473.161,554809.012,578473.161
Na3AsS3,mp-5830,9.54088827,3.4415,578599.546,575429.533,578599.546
Na3AsSe3,mp-8686,9.35244205,2.848,578834.898,574320.975,578834.898
Na3VO4,mp-755436,5.041495773,5.5018,579737.854,576616.769,579737.854
CsAs3O8,mp-554229,8.166677533,4.2979,579952.967,576424.088,579952.967
PtSe2,mp-1115,1.002456263,0.0,580478.875,581090.511,581090.511
Na3Y(CO3)3,mp-1194479,7.195947837,6.9439,582267.808,574492.966,582267.808
Ag3AuSe2,mp-3172,28.15730024,1.0188,582822.929,582730.952,582822.929
Na4SeO5,mp-29871,8.091234637,3.229,583597.189,558920.171,583597.189
Na3(Pt3O4)4,mp-867673,5.82472516,0.0,586202.67,586989.919,586989.919
La3Ga5SnO14,mp-6788,15.92969919,5.1695,588884.563,581924.321,588884.563
CsAlSiO4,mp-1192933,6.659466537,6.4847,591102.105,587058.405,591102.105
Na3Sc(BO3)2,mp-1191513,10.41606759,5.4835,591355.2,584851.33,591355.2
CsSbS2,mp-561639,13.6116586,2.5141,592433.328,592141.662,592433.328
Na4MoO5,mp-29984,10.41804002,4.3685,593050.358,565629.97,593050.358
Ag3AuS2,mp-34460,9.068550353,2.835,593031.111,593413.936,593413.936
Na4Mn2O5,mp-18869,8.515976517,2.1303,576543.336,593897.895,593897.895
Ag5(PbO3)2,mp-22286,1.89201718,0.0,593899.133,594252.875,594252.875
Rb(IrO2)6,mp-1219790,6.702817573,0.0,594268.107,593380.606,594268.107
PdSe2,mp-2418,1.557346647,0.4629,594471.753,594675.786,594675.786
Na2Zn(GeS3)2,mp-1190399,8.555016477,3.4621,597964.381,582835.929,597964.381
PdSe2O5,mp-4649,7.228380027,2.9393,598222.287,595715.226,598222.287
Na2Y2B2TeO10,mp-1194587,9.592001227,4.6995,601395.433,590605.304,601395.433
Sb2S3,mp-2809,46.99526233,1.7475,601476.894,601866.789,601866.789
