,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Nb3VS6,mp-15958,1.0297001466666666,0.1559999999999997,46960.503,46801.888,46960.503
K2Zn3O4,mp-28371,10.700544406666667,3.1193,47447.46,46188.704,47447.46
GePb3O5,mp-559144,15.26602263666667,3.3002,50549.649000000005,50514.035,50549.649000000005
Sr3Ti2O7,mp-3349,91.54262125,3.3635,46157.553,50898.205,50898.205
Rb2Ti(AgS2)2,mp-1209316,8.353258929999999,0.0,54102.523,50829.851,54102.523
Ba5Ta4O15,mp-504554,29.055284760000003,4.3367,56453.348,54180.422,56453.348
Sr2GeSe4,mp-30293,10.682989493333332,2.8669,56476.106,53148.209,56476.106
InCuS2,mp-22736,30.30110467,1.2044999999999997,55434.005000000005,57823.637,57823.637
Cs2Na3InO4,mp-504852,9.965218246666666,3.7062,58297.495,34591.331,58297.495
TaSe3,mp-29652,1.0208345133333334,0.0,58439.791,56888.835,58439.791
Na(V3S4)2,mp-1221427,28.513614806666663,0.0,55929.684,58845.746,58845.746
Sr3Zn3Te(PO7)2,mp-1190181,10.675965666666666,4.8484,59742.346000000005,52211.397,59742.346000000005
Cs2CO3,mp-616458,6.891200986666666,5.1627,61324.892,55510.454,61324.892
BaVAsO6,mp-17264,11.978103636666669,3.8628,61417.642,49776.782,61417.642
PtO2,mp-1285,19.52969544,2.0625,59496.53,61620.204,61620.204
LiAlS2,mp-1106183,6.796771206666666,5.314,61645.529,60089.106,61645.529
LaSbO4,mp-1190427,14.159777756666667,4.7913,62169.057,56040.748,62169.057
Nb3Ag2TeS6,mp-1220648,2.6501211600000003,0.0,64361.941,64054.501,64361.941
Rb2Ti(CuS2)2,mp-7129,8.080517856666667,2.6098000000000003,65512.653,64359.935,65512.653
Rb2Mo3SeO12,mp-1198721,20.676114726666672,3.5472,68376.584,52675.693,68376.584
Ba2HfS4,mp-9321,28.770230986666665,1.5611000000000002,68146.843,70918.92,70918.92
BaSr2Mg(SiO4)2,mp-1019558,15.36563276,6.716199999999999,73678.824,73119.026,73678.824
Ba4Sb2O9,mp-801028,20.64590497,4.574999999999999,76424.587,72292.732,76424.587
Ba4Li(SbO4)3,mp-7971,24.71076091,3.2659,76533.591,76012.25,76533.591
Rb2Pt3S4,mp-4030,10.368325996666666,2.5003999999999995,72359.219,76821.177,76821.177
KSbS2,mp-11703,13.944621796666668,2.1185000000000005,77022.894,76906.754,77022.894
VCu3Se4,mp-21855,9.38013851,1.707,74639.569,77386.552,77386.552
NaV3O8,mp-752972,18.296542700000003,2.8488,78144.093,66871.065,78144.093
Sr2NbInO6,mp-20222,21.415335630000005,5.0375,78239.36,74810.315,78239.36
Sr2YTaO6,mp-12355,23.70255513,5.4836,78454.469,73832.831,78454.469
FeSe2,mp-760,34.38894959,1.6288999999999998,75584.591,78463.93400000001,78463.93400000001
NaTlO,mp-1220867,12.754556360000002,1.7327,79162.28899999999,79439.306,79439.306
Ir3Se8,mp-9888,1.0714915833333334,0.0,80801.158,79086.668,80801.158
Ba3Ta6(Si2O13)2,mp-6169,30.934385903333336,4.5927,80857.648,68250.994,80857.648
Ba3BPO3,mp-9712,14.306116866666668,2.232,82055.51000000001,80730.37400000001,82055.51000000001
Cd2GaAgS4,mp-6356,9.59023576,2.2507999999999995,84642.209,79955.51699999999,84642.209
Cu2SnHgS4,mp-1025467,546.2370289933333,0.7037000000000004,83607.008,86301.689,86301.689
Ba2AlInO5,mp-556282,16.624340296666666,3.3959,86545.235,84464.231,86545.235
La2Zr2O7,mp-4974,26.67566831,5.9076,85024.76000000001,87304.59700000001,87304.59700000001
KAuO2,mp-997002,6.957115793333333,3.2193,88429.01999999999,89400.22099999999,89400.22099999999
Cs3VSe4,mp-1120763,6.72006864,2.5664,90178.048,89986.29699999999,90178.048
Rb(MoS)3,mp-8117,2.8375887100000003,1.7029000000000003,90216.399,87881.034,90216.399
Na3Sr(BO2)5,mp-6775,6.897001563333335,6.3814,93783.024,61097.643,93783.024
AgHg2AsO4,mp-558188,12.388417123333332,2.4737,94236.331,92945.065,94236.331
BaCeO3,mp-3187,24.419363623333336,4.1549,95775.028,92902.454,95775.028
Zr4Cd(PO4)6,mp-541299,9.166867806666668,5.943,95899.202,78176.03,95899.202
Na4As2O7,mp-27197,5.6476010966666665,5.1409,97009.954,86605.307,97009.954
Nb3GeS6,mp-867739,1.4839112566666668,0.0,99387.674,98164.742,99387.674
K3AlO3,mp-9157,7.795722230000001,4.6582,101106.841,99896.568,101106.841
NaBe4SbO7,mp-8075,9.555464483333337,5.4609000000000005,103652.356,100181.528,103652.356
Ga2PbO4,mp-20496,10.88857027,4.691,106012.1,104638.85,106012.1
Ba3SrSb2O9,mp-555078,15.310921993333336,5.0117,106408.197,74645.537,106408.197
RbGa3S5,mp-558706,8.319958833333333,3.8674,107228.3,92148.839,107228.3
La3CuSiSe7,mp-568082,14.96303385,2.3761,107590.06,103218.775,107590.06
Rb2Cd(PSe3)2,mp-541897,8.68166428,2.8935000000000004,108452.988,101265.443,108452.988
Ni3(BiS)2,mp-642190,1.0298227,0.0,108459.519,107837.479,108459.519
Cu2SnHgSe4,mp-16566,1.45465066,0.2926000000000002,103635.88,108505.234,108505.234
Na2CdSnS4,mp-561075,7.4884764,3.044,110320.339,106124.396,110320.339
LiSb(PO3)4,mp-504353,10.537255053333332,6.1566,111618.352,97121.526,111618.352
Tl6TeO6,mp-8387,17.67341430333333,2.1249,112135.652,111568.799,112135.652
La5Pb3O,mp-1223153,8.408522566666665,0.0,112682.567,110275.705,112682.567
KLi2BO3,mp-558628,8.276853476666666,5.999899999999999,114901.079,111556.695,114901.079
K2HgS2,mp-28859,7.549453963333333,3.2427,118387.851,115062.737,118387.851
Ca2PbO4,mp-21137,13.058541989999998,2.7223,119025.675,118252.969,119025.675
Na2SeO4,mp-5141,5.601928936666666,5.4031,116136.68,120386.812,120386.812
CsK2Sc(PO4)2,mp-8564,10.419547843333334,6.232,120948.971,120433.231,120948.971
TaTl(GeO3)3,mp-540634,14.051727710000002,5.1273,121203.832,116372.283,121203.832
RbLaS2,mp-9361,11.984639606666668,3.4994,122154.645,121205.653,122154.645
Rb6Te2O9,mp-31039,6.764951099999999,2.6277,122438.185,97603.226,122438.185
Tl3VSe4,mp-1025549,21.53371078,2.3913,123406.265,123145.014,123406.265
Na4Sn3S8,mp-29626,11.416755503333334,2.8546000000000005,125055.52,114699.291,125055.52
NaLi2AsO4,mp-9066,5.868658456666666,5.925,126909.86,123931.205,126909.86
TaV(Cu3S4)2,mp-1217849,7.338131166666667,2.26,124301.141,127097.373,127097.373
K(TeO3)2,mp-561973,16.628951606666668,2.1772,130464.018,117855.673,130464.018
Na2ZnO2,mp-29488,8.917289436666666,3.0673,130415.101,130842.31,130842.31
Bi2Ru2O7,mp-23445,593.60022933,0.1627,130638.332,131850.31699999998,131850.31699999998
Rb2Ga2Ge3O10,mp-1186921,6.55462902,5.2333,133677.693,75796.80900000001,133677.693
Cs4Sr(SnSe3)3,mp-1181839,8.677405986666665,2.623,134373.685,124355.639,134373.685
La2Sn2O7,mp-4086,15.27398111,4.416900000000001,134101.35,136686.58299999998,136686.58299999998
Cd2SiO4,mp-4530,10.486137063333334,3.221,126074.346,139533.688,139533.688
Cs2NaVO4,mp-19447,7.355026793333334,5.4295,139585.856,135389.78100000002,139585.856
Li2SiSnS4,mp-1021497,34.39385807,2.5063,138718.587,139622.964,139622.964
Rb3NbS4,mp-3719,7.126381936666666,3.3847,139639.548,134740.805,139639.548
KBaNbS4,mp-16780,11.149577583333334,2.9041,140675.32799999998,133057.549,140675.32799999998
KGeBiS4,mp-866646,3.2094650233333333,2.826,140845.93,134648.98200000002,140845.93
NaLa(SeO3)2,mp-559903,11.158925696666667,5.0122,141378.353,121049.217,141378.353
Cd(PtO2)3,mp-8212,16.98543508666667,1.4692999999999996,142091.878,143637.04200000002,143637.04200000002
Na2GaPCO7,mp-768120,5.999698033333334,6.0345,150687.93099999998,145111.461,150687.93099999998
RbYS2,mp-999265,11.475101296666669,3.251,150461.637,150768.525,150768.525
Na6ZnO4,mp-7664,8.355139463333332,3.1086,150769.505,149048.234,150769.505
NaAsSe2,mp-984519,13.66249386,1.9596,151803.231,133715.224,151803.231
BaZnO2,mp-4236,12.360480393333331,3.9592,153860.709,152432.026,153860.709
CsBaVS4,mp-1192754,9.221752086666667,2.4114,154450.932,145390.99099999998,154450.932
Ta2CdO6,mp-1208442,16.659603726666667,5.5841,155375.786,147529.419,155375.786
Sn2(SO4)3,mp-768950,6.815874413333333,4.2583,155576.054,143428.309,155576.054
K2Ag2GeSe4,mp-1188845,10.660588156666668,1.9453,152936.55800000002,156235.744,156235.744
TaPbS2,mp-20985,1.93075448,0.0,156394.49300000002,156442.037,156442.037
Sn(HgSe2)2,mp-10955,21.23683001666667,0.9501,157003.727,153560.12099999998,157003.727
K2Mg(CO3)2,mp-8127,7.719803336666667,6.0769,157714.758,157947.992,157947.992
Ag3AuSe2,mp-3172,28.15730024,1.0188000000000006,159280.511,158717.234,159280.511
Na3PSe4,mp-1078419,8.63700884,1.9765,159434.675,159610.925,159610.925
Na7Al3O8,mp-556168,7.22770030333333,4.452,159926.872,143408.657,159926.872
CsPSe6,mp-1225967,12.411588393333332,2.1823,162535.977,140375.642,162535.977
Nb3RhSe6,mp-1189225,1.2702334566666666,0.1218000000000003,163334.372,161449.843,163334.372
Li6Hf2O7,mp-772185,15.483773759999998,5.9889,164143.928,157773.707,164143.928
Ca2SnO4,mp-4747,11.514732166666668,4.4686,162887.04200000002,164366.248,164366.248
Rb(SbSe2)2,mp-9798,21.88020527333333,1.5945999999999998,167135.48,163821.83,167135.48
KLiSO4,mp-6800,6.53745404,7.2686,167732.056,165941.809,167732.056
Cs2O2,mp-7896,6.795804296666667,3.3685,165288.081,167804.069,167804.069
LiYO2,mp-7020,12.538856336666663,5.8887,167846.44,159267.811,167846.44
NaNb3O8,mp-623854,7.862891413333333,3.9474,167157.109,169023.913,169023.913
Cs(TeO3)2,mp-561786,21.264205163333333,1.5801000000000005,170347.702,169284.618,170347.702
Na2Ge2S5,mp-18568,9.134791916666668,3.675,170580.47,155361.41700000002,170580.47
K3Nb2Ag3S8,mp-581115,11.07957804,2.8369,171524.694,154617.761,171524.694
CsAgO,mp-8666,7.204046416666667,2.7547,171604.162,171633.434,171633.434
BaCrO4,mp-18571,12.521488933333334,4.2748,172847.699,170040.694,172847.699
NaTaGeO5,mp-6066,24.034624256666664,5.0734,172958.91,172816.245,172958.91
LaZnPO,mp-7060,23.341925950000004,1.4139,173735.286,172780.434,173735.286
Sr3LiSbO6,mp-1190151,13.36449683666667,5.1133,174298.243,173961.605,174298.243
TlInSe2,mp-22232,19.9540865,1.5842999999999998,175767.66,175166.235,175767.66
La(Mo3S4)2,mp-1103974,6.51391706,0.0,178130.842,177729.024,178130.842
LiTaSiO5,mp-560297,15.903935996666668,5.5287,178443.113,165249.369,178443.113
Sr2SiS4,mp-1104926,15.75250158,3.9672,178550.746,176242.109,178550.746
La2SnS3O2,mp-560740,16.820910753333333,2.7197000000000005,179359.15,173290.536,179359.15
Na3AsS3,mp-5830,9.54088827,3.4415,179476.795,175407.186,179476.795
Ta4AgS8,mp-1218056,2.658478866666667,0.0,180336.728,175608.5,180336.728
Cd(InSe2)2,mp-22304,10.631595356666663,1.8162,181793.245,178794.533,181793.245
Na2TlPCO7,mp-756769,7.1552476233333335,2.97,184823.819,180801.887,184823.819
Ag3O4,mp-1605,1.0421733466666667,0.0,182095.477,184880.936,184880.936
RbSbO2,mp-10418,8.71661963,3.1771000000000003,184041.011,185235.092,185235.092
KPO3,mp-5039,6.324569976666668,6.9738,185442.544,167655.216,185442.544
Li8SnO6,mp-4527,11.242453356666667,5.8279,187633.674,184030.369,187633.674
Sr2ZnGe2O7,mp-17392,8.96778868,4.9561,190307.006,183171.937,190307.006
CaMg(SiO3)2,mp-6766,8.094570983333334,6.953600000000001,191176.414,189213.566,191176.414
Bi2S2O,mp-1078366,69.77798212333333,1.3568999999999996,193678.368,193112.731,193678.368
ZrV2O7,mp-554326,15.61822502,3.8509,195448.142,186504.378,195448.142
Mg(AlS2)2,mp-3872,10.101547786666668,4.1125,196402.301,192618.573,196402.301
Ca4LaB3O10,mp-6076,9.99836052,6.1241,199077.029,186619.189,199077.029
Rb3SbS4,mp-17154,7.102645083333334,3.2339,200782.422,197684.185,200782.422
K3SbO4,mp-10543,8.67399681,3.6425,202311.491,201578.453,202311.491
KGe2BO6,mp-556463,7.41892073,5.5675,208834.622,200688.742,208834.622
InSbO4,mp-1212067,11.153131513333332,2.7398,208383.975,210311.78,210311.78
PtS2,mp-762,23.82641576,0.7321,209646.823,210930.78,210930.78
KCd(PO3)3,mp-1211746,6.515256823333333,6.2287,213384.895,210631.933,213384.895
Ge(PbS2)2,mp-560370,19.007016546666662,2.7431,213687.787,203157.215,213687.787
Cd3Se3O10,mp-542117,9.19642435,4.901800000000001,215807.406,203220.405,215807.406
Rb3Al2(PO4)3,mp-560459,5.335011606666667,6.2531,216002.521,191221.979,216002.521
PPdSe,mp-3123,17.29167543333333,1.6456,218333.91,215229.519,218333.91
RbInS2,mp-601861,9.508183703333332,3.3344,219821.724,202609.88,219821.724
BaPdS2,mp-4009,23.741276060000004,1.2464000000000004,221198.696,221422.139,221422.139
NbBiO4,mp-555100,49.59741224333332,3.4247,222067.547,214187.842,222067.547
Sr4P2O,mp-8298,28.983868386666664,1.8793,224485.534,224630.827,224630.827
K2Ta4O11,mp-1195471,35.638680406666666,4.9021,224336.262,225144.818,225144.818
LaCuTeS,mp-10288,22.44840157333333,0.9811000000000004,222256.347,225284.056,225284.056
ScPS4,mp-6999,8.663419996666669,2.9168,226023.334,225085.505,226023.334
Na3PS3O,mp-11738,7.771875703333333,4.1395,226729.796,225585.995,226729.796
K2VCuS4,mp-15147,8.619612053333334,2.3811,226223.704,227408.716,227408.716
KNbO3,mp-7375,48.34513985000001,3.4047,229546.608,228841.994,229546.608
LaSc3(BO3)4,mp-6217,14.208657886666668,6.5174,230741.968,206488.166,230741.968
Nb6TlS8,mp-1220483,2.1900871066666667,0.0,231607.881,227804.66,231607.881
NaCuO,mp-7469,6.692797723333333,2.6648,227214.61,231686.923,231686.923
VCu3(SeS)2,mp-1216363,8.719923613333332,1.7709,229879.481,232523.454,232523.454
CsTi3P5O19,mp-561121,11.920784316666666,4.6049,232878.1,212810.471,232878.1
Rb3SbS3,mp-1193319,7.5468768,3.5697,237230.887,233779.697,237230.887
Na2Si2Se5,mp-18562,8.043113533333333,3.4655,237520.877,232183.487,237520.877
CaV2O6,mp-27624,10.27857532,4.2679,237280.266,237922.915,237922.915
Tl2GeS3,mp-7277,23.04884097666666,2.2576,239150.789,235218.117,239150.789
NaNbSe2,mp-7939,13.902626893333332,0.9951999999999996,241705.062,241341.612,241705.062
Li2CuP2O7,mp-6412,5.03368464,4.097,246702.985,239995.369,246702.985
K6Co2O7,mp-19141,9.22114548,2.7792,246812.791,229705.787,246812.791
NaSr3TaO6,mp-13042,15.739566893333333,5.541600000000001,248505.031,243570.543,248505.031
Ba3MgTaNbO9,mp-1228058,28.31792766,4.3593,248149.447,249297.349,249297.349
S,mp-96,4.406266946666667,3.4432,249863.486,238193.549,249863.486
BaCuS2,mp-1147715,12.350730366666667,0.0,251906.042,251946.087,251946.087
CaRuO3,mp-20947,3.3691456066666667,0.0,237028.555,252187.555,252187.555
Na2ZrO3,mp-990440,13.421799303333332,6.240200000000001,252690.117,250476.427,252690.117
Nb3(BiS3)2,mp-28868,1.13280191,0.0,254837.048,253998.891,254837.048
NaScS2,mp-999460,15.345018446666668,2.7873,254183.458,255471.234,255471.234
K3Na(SeO4)2,mp-17839,7.005506986666667,5.688000000000001,255566.043,241955.259,255566.043
NaSr3SbO6,mp-10461,11.683111206666666,4.8254,256880.188,254709.806,256880.188
Na2Hg3S4,mp-505121,14.2375486,2.3042,259267.599,249848.981,259267.599
Na2Se,mp-1266,6.23537003,3.0254000000000003,259573.906,259686.504,259686.504
BaAl2B2O7,mp-9844,5.600699386666667,6.3689,261446.693,260156.475,261446.693
TlV2AgO6,mp-18853,12.058794866666666,3.0478,265282.879,259290.588,265282.879
Na4SeO5,mp-29871,8.091234636666671,3.229,265829.35,240826.423,265829.35
Cs2LiVS4,mp-510338,6.425731446666667,2.6193,271391.324,270455.685,271391.324
Hf2Se3,mp-1224485,1.0026684366666667,0.0,272420.658,260627.011,272420.658
Cs3PSe4,mp-583193,6.5764774500000005,2.9957000000000003,274654.18700000003,267570.848,274654.18700000003
Na4Si2PbSe6,mp-1221146,11.026128736666667,2.9304,277821.974,273932.975,277821.974
SrLaTl(AsO4)2,mp-685195,18.47624035333333,5.3332,279815.126,242776.577,279815.126
AlAgSnSe4,mp-1228963,10.892111843333334,1.9732000000000005,280381.259,279798.868,280381.259
La5Pb3S,mp-1188606,5.558088823333333,0.0,278872.465,280914.699,280914.699
Ti7S12,mp-673657,1.4814354133333332,0.0,283390.064,251805.826,283390.064
Co3S4,mp-943,3.11122614,0.0,279623.971,284619.364,284619.364
Cs8Ta6O19,mp-542069,7.368141053333334,5.172,284734.292,265645.082,284734.292
TlPd2Se3,mp-7038,1.9001261466666663,0.0,285237.363,285531.84,285531.84
TaTl3Se4,mp-10644,18.8394513,3.2535,286067.497,285929.46400000004,286067.497
KSnAsS5,mp-554119,9.591627453333334,2.6818,286089.167,280035.906,286089.167
Cs(MoSe)3,mp-1104663,7.460182306666667,1.3719,286552.103,285230.924,286552.103
Ni3Se4,mp-1120781,1.05669564,0.0,285755.389,286595.408,286595.408
La2ZrSe5,mp-1200409,21.15018463,1.4254999999999995,287624.09,278300.137,287624.09
Tl3Ga9S13O2,mp-556717,18.26243893333333,3.182300000000001,288544.754,275587.536,288544.754
Tl3PO4,mp-5709,12.212557973333332,3.4283,290625.49100000004,287667.299,290625.49100000004
Ni2RhS4,mp-675691,1.5531953066666668,0.0,290894.252,288991.698,290894.252
BaGeS3,mp-1195469,11.029695116666666,3.5351,293350.898,260431.299,293350.898
TlPS3,mp-8249,20.436211983333333,2.6619,294495.343,292708.337,294495.343
Ni3S2,mp-362,1.02010802,0.0,295412.993,295325.435,295412.993
Na2Ti2Sb2O,mp-6328,8.351145636666665,0.0,296736.4,296271.777,296736.4
Rb2SnO2,mp-27931,7.750631046666667,3.1082,299180.85,296858.262,299180.85
Rb2Sr(PO3)4,mp-1209338,5.42510681,7.5429,299295.262,294438.184,299295.262
Li2SiO3,mp-5012,6.315479523333334,7.1124,301542.277,301620.083,301620.083
Cd2BiAsO6,mp-556653,13.792674313333332,3.166300000000001,301633.79,301054.897,301633.79
NaSbSe2,mp-1220879,35.95617622,1.306,303009.081,302828.825,303009.081
K3VSO3,mp-561048,7.569330533333333,4.1759,303438.912,297646.943,303438.912
Rb3(Cu4S3)2,mp-562230,5.929514610000001,0.0,303612.834,289192.38,303612.834
La3TaO7,mp-31415,43.75547499,4.901900000000001,301517.98,303788.444,303788.444
Si2P3RhO13,mp-1219334,4.918444490000001,4.4538,304639.108,292847.75,304639.108
Li3AuS2,mp-15999,9.90574849,2.8484,305766.073,301797.095,305766.073
Ba3InIrRuO9,mp-1228718,20.96245584,1.266,307740.882,301428.218,307740.882
Cs2ZrSe3,mp-9856,9.272963423333334,2.1309,308322.375,306387.258,308322.375
CsYCdSe3,mp-11116,10.915852276666667,3.2091000000000003,309427.834,303431.094,309427.834
In5CuSe8,mp-1212167,14.52942329,1.068,311530.635,310621.934,311530.635
La4Ti3(SO2)4,mp-1223217,15.69888249333333,2.0857,312351.462,207317.084,312351.462
K2Li14Pb3O14,mp-504806,253.56882983666665,3.4295,313558.086,295441.862,313558.086
BaSi6N8O,mp-557414,12.59160982,5.635599999999999,313767.828,311920.366,313767.828
SrTa2O6,mp-17715,34.789338603333334,4.772500000000001,317482.328,316667.599,317482.328
Na2Zn2Si2O7,mp-6507,6.7618378366666665,5.3014,317673.409,313409.254,317673.409
La2Pd2O5,mp-560340,18.644530166666662,2.9415999999999998,312348.633,317918.709,317918.709
Zn(GaS2)2,mp-5350,9.154661583333333,3.6226,318985.531,319373.086,319373.086
NbTlTeO6,mp-1220473,27.67751367333333,3.6931,320097.179,314913.627,320097.179
NaHf2CuSe5,mp-571189,25.43677818666667,1.1818999999999995,320123.667,316183.006,320123.667
Rb3NbO8,mp-9808,7.59065039,4.4787,322905.467,321093.537,322905.467
Hf2SN2,mp-1017567,21.946723913333336,1.7374,323104.117,323571.05,323571.05
K2Al2Sb2O7,mp-554959,7.9018246066666675,4.7004,322151.907,323697.47,323697.47
Li3SbO4,mp-5769,12.801070646666666,4.9321,325670.591,322668.848,325670.591
Sr2Sb2O7,mp-4103,13.4370829,3.2016,325895.844,322708.96,325895.844
KAl(MoO4)2,mp-19352,6.208348093333333,5.4527,329651.2,329861.742,329861.742
NaAu(SO4)2,mp-561190,7.625006113333333,3.5539,330635.122,325272.074,330635.122
RbZnB(PO4)2,mp-557658,5.906330693333334,6.9763,331991.727,320331.774,331991.727
KPPdS4,mp-866637,8.161941606666668,2.7157,332102.298,330145.05,332102.298
Bi3SbO7,mp-30304,37.19550537333335,3.2688999999999995,333709.668,327284.985,333709.668
Na2ZnSiO4,mp-6391,5.851309426666667,5.0628,333836.172,329278.224,333836.172
CdMoO4,mp-19039,14.727592946666666,3.8003,332689.039,334805.709,334805.709
ZnSi(AgS2)2,mp-1189914,9.229192746666666,3.0824,336469.255,331815.518,336469.255
NaZrCuS3,mp-9107,34.37795756333333,1.3900999999999994,336405.957,337148.873,337148.873
Sr2GeO4,mp-542085,11.590267270000002,5.5348,338321.644,323682.753,338321.644
SnS,mp-2231,34.085052296666674,1.0221999999999998,337182.692,338324.578,338324.578
CsIn5S8,mp-22007,14.84710045,2.4303,339321.34,331058.002,339321.34
Ba2NaO,mp-1019519,46.79572055333333,0.0,339435.154,339292.807,339435.154
NaInO2,mp-5175,9.88995968,3.5495,336758.013,339795.456,339795.456
K2Se,mp-8426,5.3256007,3.092,340415.92,340666.674,340666.674
Bi2Se3O10,mp-1193554,17.471134726666666,4.7288,341867.203,333199.387,341867.203
ZrGeS,mp-4997,7.814643053333333,0.0,341869.21,341967.354,341967.354
RbCuO2,mp-7467,6.117680936666668,2.9969,338423.787,342465.285,342465.285
Na2(TaSe2)3,mp-1221424,14.973641896666669,0.0,343552.271,320042.947,343552.271
CuRhO2,mp-14116,13.44418697,2.3225,340374.743,344868.081,344868.081
TaInSe2,mp-999136,1.332713533333333,0.0,345366.957,345563.972,345563.972
Ba2MgSi2O7,mp-9338,7.446801556666666,6.268,347582.557,344738.484,347582.557
Cs3NaLi2(BO3)2,mp-607931,7.384468036666668,5.3740000000000006,349216.472,335177.721,349216.472
Rb3PS4,mp-16863,6.960243966666667,4.0961,349817.661,346460.441,349817.661
Na2Ga2Se3,mp-1173753,10.433505276666668,2.2009,350193.439,346844.975,350193.439
Nb2TlPS10,mp-560847,2.422593496666667,2.3096,355215.073,340514.086,355215.073
SrCuO2,mp-5787,6.550074156666667,0.0,349552.144,355352.535,355352.535
CsInS2,mp-559459,8.508476826666666,3.4223,357502.574,340126.886,357502.574
Ba4PdO6,mp-782050,16.3088867,2.8643,357630.202,356751.183,357630.202
Na2Si2O5,mp-16970,4.8428967966666665,6.2463,357948.445,353451.369,357948.445
CsOsNO3,mp-561383,5.154745496666667,4.111800000000001,358178.938,353500.069,358178.938
BaNbO3,mp-3020,13.39174054,0.0,359229.288,359748.046,359748.046
BaSnO3,mp-3163,18.39234442,2.5453,360130.674,360636.099,360636.099
Na14Cd2O9,mp-27559,7.482468473333332,2.8462,364196.348,360044.445,364196.348
K(FeS)2,mp-1070151,4.126873876666666,0.0,361848.328,365606.366,365606.366
Sc2Pt2O7,mp-778152,18.66616322,3.5891,363788.663,365624.465,365624.465
Na3BS3,mp-29976,10.331087033333333,3.6493,371756.81,371224.791,371756.81
NaGe2(PO4)3,mp-542919,7.673453226666666,6.2437000000000005,373113.181,367262.044,373113.181
Sr2Ti6O13,mp-540640,17.377621360000003,0.0,376086.569,354546.275,376086.569
NbNO,mp-7596,29.812501696666665,2.589,374343.92,378986.158,378986.158
Cs2AgAsS4,mp-561622,7.546579923333331,2.6507,379799.136,378215.678,379799.136
KTi2(PO4)3,mp-541238,14.402296293333334,4.3095,382205.213,374005.298,382205.213
