,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Cs3AsSe4,mp-1201774,7.183416556666666,2.3618,107554.144,97754.347,107554.144
Ca6Pb2SeN,mp-989582,1.84945297,0.0,107852.713,107589.937,107852.713
K4Ta2S11,mp-18664,7.851555739999997,2.6103,110864.123,88546.524,110864.123
Na4Sn3S8,mp-29626,11.416755503333334,2.8546000000000005,111622.599,101242.722,111622.599
Hg2SeO3,mp-557637,10.977273506666666,3.2096,112435.399,103824.086,112435.399
SrZnO2,mp-5637,12.821009970000002,3.8809,112777.013,110260.086,112777.013
NbPO5,mp-5803,1.4102496166666667,3.5807,117706.87,114119.077,117706.87
Tl4O3,mp-27684,34.19935826,1.5772000000000004,119504.43,117963.9,119504.43
Tl2SeO4,mp-559961,8.665474176666667,4.4871,119767.515,115557.638,119767.515
Rb(RuO2)4,mp-1209548,6.2918482466666665,0.0,118159.306,121094.366,121094.366
CdCu2SnS4,mp-1078292,1533.9524578766668,1.0530000000000008,119459.406,121847.901,121847.901
NaCuO2,mp-997041,7.345802983333334,2.518,123532.14,124242.244,124242.244
NaHfCuSe3,mp-505448,18.042472896666663,1.0885999999999996,124685.882,121848.592,124685.882
BaO2,mp-1105,14.06646901,3.7569,125328.174,125730.649,125730.649
SrLaAl3O7,mp-1218220,10.042087316666668,6.0857,126006.437,117059.577,126006.437
Ba2Ca(BO3)2,mp-549737,11.082583656666667,5.8568,127035.862,123868.709,127035.862
Al2ZnO4,mp-2908,8.534536769999999,5.9361,126803.73,127058.595,127058.595
Na2PtSe2,mp-14588,12.38440025,1.8358000000000003,128398.649,126523.001,128398.649
Li8Bi2PdO10,mp-560555,17.837197986666666,2.2863,129336.765,124655.583,129336.765
Bi2Te2S,mp-27910,2696.2953413233336,0.3407,130179.036,129541.543,130179.036
Zn4P6N12O,mp-557537,8.82297835,4.7453,132867.161,131039.857,132867.161
Hg2Pt2O7,mp-755465,1.68159166,0.0,132671.61800000002,132945.802,132945.802
Cs3As5O9,mp-30300,6.179843986666667,4.2613,133192.99099999998,129854.505,133192.99099999998
K3Nb2Ag3S8,mp-581115,11.07957804,2.8369,133625.874,116358.571,133625.874
RbV3(SeO6)2,mp-16917,15.325532513333332,3.5054,133663.076,118323.234,133663.076
VBO4,mp-754594,7.300541086666666,4.191,134063.84,132922.24599999998,134063.84
Ca2SiO4,mp-4481,7.789098563333333,5.987699999999999,134335.296,129348.521,134335.296
CsSnS3,mp-561710,8.53888883,2.8559,137538.724,134616.019,137538.724
BaHf(SiO3)3,mp-1194160,8.59290349,6.5004,137692.459,135788.56699999998,137692.459
Hf2P2O9,mp-555344,8.765756973333334,6.809699999999999,137921.186,125656.977,137921.186
NaY(SeO3)2,mp-559053,8.958989323333334,5.6781,141281.537,123197.032,141281.537
AgBi3S5,mp-23474,67.33185138666667,0.9873999999999992,141286.467,132164.772,141286.467
Y2Pb2O7,mp-752849,19.11507606,2.309,140322.263,141746.74,141746.74
POsS,mp-1102534,22.75427886333333,1.7083000000000004,144741.70799999998,144556.489,144741.70799999998
PbSeO3,mp-20716,16.096816666666665,4.2096,145368.50199999998,144737.115,145368.50199999998
CaSe,mp-1415,10.8567945,2.9497,145965.01,146111.093,146111.093
LiAlS2,mp-1106183,6.796771206666666,5.314,148259.687,146541.747,148259.687
Tl2SO4,mp-4112,19.90549013333333,5.159000000000001,149021.338,138875.619,149021.338
TiO2,mp-554278,30.512992770000004,4.3123,148103.476,149189.543,149189.543
KAgTeS3,mp-1211783,12.507421139999998,2.5888,150595.70299999998,145267.945,150595.70299999998
Na2Cd(GeS3)2,mp-1190146,8.461174736666667,3.4498,151658.077,140871.69,151658.077
LiGeRhO4,mp-1222349,10.030487276666666,3.72,151527.816,155151.32799999998,155151.32799999998
K2Sn2Se5,mp-8966,11.86145563,1.713,156314.25199999998,151770.62900000002,156314.25199999998
BaVAsO6,mp-17264,11.978103636666669,3.8628,158205.908,145450.638,158205.908
Na3AgO2,mp-3527,7.249913076666665,2.2926,155248.747,158450.74,158450.74
K4Mg(MoO4)3,mp-1211857,7.505533223333334,5.8361,159406.176,116510.83,159406.176
La3S3N,mp-555129,20.014512276666665,1.9647,159816.01,149446.675,159816.01
LiCu(PO3)4,mp-26262,8.249601596666666,2.2537,161217.956,141911.339,161217.956
Ba4As2O,mp-8300,27.92722028,1.2708,163780.692,160177.291,163780.692
SrMnO3,mp-559975,22.97159888333333,2.64,164767.261,155699.215,164767.261
KLiZn3O4,mp-1223469,11.711646843333334,3.314,165604.252,153178.659,165604.252
Rb2Ti(AgS2)2,mp-1209316,8.353258929999999,0.0,165822.459,162007.35700000002,165822.459
Ba4P2O,mp-28164,34.54048817,1.6364999999999998,166863.73,163072.03,166863.73
SnPtSe,mp-1218926,30.96239889,0.9036999999999996,166973.611,166357.602,166973.611
RbAsO2,mp-30299,6.658122016666667,5.1266,167247.973,165918.052,167247.973
HgPd5Se,mp-1077944,1.4807828266666667,0.0,167554.656,166926.995,167554.656
RbLiS,mp-8751,7.732097643333333,4.0391,167642.626,167094.818,167642.626
La3CuSiS7,mp-504650,15.347310633333333,2.721399999999999,170173.677,163588.909,170173.677
CuBiS2,mp-22982,30.255058673333338,1.2164,171128.259,169129.551,171128.259
Ba2In2O5,mp-20546,12.563677503333334,2.1892,172310.347,165717.187,172310.347
LiAsO3,mp-9657,10.39672839,5.5246,173594.803,173389.951,173594.803
VAg2PO6,mp-558255,15.204910383333337,2.8897,175212.336,171061.298,175212.336
BaHfS3,mp-1105549,42.99475306,1.9909,175751.431,171751.879,175751.431
AlVMoO7,mp-20014,8.090883236666667,3.62,177606.819,164250.787,177606.819
Ca3PbO,mp-20273,2.3139553,0.4115999999999999,177616.252,177343.299,177616.252
Sr2PdO3,mp-4359,14.88326041,2.2229,177595.123,178036.089,178036.089
Li2S,mp-1153,7.211760890000001,4.3386000000000005,177830.899,178212.009,178212.009
TiS2,mp-2156,2.19818258,0.4195000000000002,178625.297,179179.592,179179.592
Li3SbO4,mp-5769,12.801070646666666,4.9321,180969.766,177850.303,180969.766
K2Ti(CuS2)2,mp-1211474,9.932914053333334,2.5898000000000003,181875.388,180952.205,181875.388
AgBi(PSe3)2,mp-569126,18.647690653333346,2.1406000000000005,182140.366,162394.503,182140.366
LiInSiO4,mp-7205,8.904365516666665,5.0577,182887.299,178527.619,182887.299
Ba3Zn6Si4TeO20,mp-543034,10.6628757,4.5189,182968.468,175676.459,182968.468
K2Mo3O10,mp-540788,9.430743843333332,4.8187,183646.858,169572.13,183646.858
NaSr3IrO6,mp-6662,11.4021705,0.6395,187417.916,186289.176,187417.916
AlCuS2,mp-4979,8.63937106,3.1031999999999997,188115.771,187568.809,188115.771
RbNbTeO6,mp-1219576,389.4732177733334,3.6987,188407.974,185864.49,188407.974
Na4SnSe4,mp-28768,7.781787333333334,2.4657,188690.72,184658.971,188690.72
Na2HgO2,mp-4961,6.6002039833333335,3.2925,192161.913,192889.671,192889.671
Al2ZnS4,mp-4842,10.78667978,3.4569,193686.937,192905.617,193686.937
Bi2S2O,mp-1078366,69.77798212333333,1.3568999999999996,194962.481,193910.723,194962.481
K3Nb2AsSe11,mp-542545,12.095959289999998,1.8454,196435.349,181188.926,196435.349
K3Bi2(PO4)3,mp-560420,14.659251116666669,5.3755,197797.255,179939.845,197797.255
Ga4GeO8,mp-29455,10.263614536666667,4.183,194540.691,199224.529,199224.529
Cs2Sn3(SbS5)2,mp-1195304,11.399165883333334,2.6871,202165.513,191736.543,202165.513
LiInP2O7,mp-8491,5.871939143333333,6.1604,203869.969,188530.186,203869.969
Rb3SbS4,mp-17154,7.102645083333334,3.2339,204577.443,200098.611,204577.443
SrAl4O7,mp-3788,7.07595173,5.5798000000000005,205082.263,201025.921,205082.263
NiAsSe,mp-10846,1.26429027,0.0,208737.239,210787.497,210787.497
YTl(PSe3)2,mp-1105136,13.80202033,2.1381,211893.627,206948.847,211893.627
K2TaCuSe4,mp-8972,7.871303866666667,2.9656,212477.441,210847.874,212477.441
Ta2NiSe5,mp-541070,1.114648036666667,0.0,214970.191,211389.695,214970.191
Tl4GeS4,mp-17207,24.865043246666666,2.3571,216158.599,206863.31,216158.599
Sr3ScRhO6,mp-18247,13.49404259,4.2879000000000005,216384.256,215439.403,216384.256
K6Ti2O7,mp-5455,7.820617683333333,5.0756,216396.61,200066.803,216396.61
AlAgSnSe4,mp-1228963,10.892111843333334,1.9732000000000005,219046.509,218157.26,219046.509
Li2GeO3,mp-15349,6.73018233,5.581300000000001,219222.477,214098.002,219222.477
KScO2,mp-8188,16.630916596666665,5.3714,211348.84,219567.993,219567.993
Ga10GePb3O20,mp-504827,12.350417196666664,4.2999,220756.478,204247.866,220756.478
Al2CdSe4,mp-3159,8.839125183333332,3.1151,221387.348,220360.724,221387.348
Li2HfO3,mp-755352,21.119067486666665,6.0322000000000005,222571.342,220436.259,222571.342
YAgS2,mp-1207671,17.94378657,2.6482,222885.803,192963.616,222885.803
RbHgSbSe3,mp-6300,14.032995033333332,1.8516,223053.414,215404.187,223053.414
CsSbTeO6,mp-1225923,10.446947673333334,2.3407,223316.305,220181.141,223316.305
Zr5Sn3Se,mp-1190294,4.445926123333333,0.0,225327.166,223372.325,225327.166
Li2CdSiO4,mp-557293,8.10532349,4.6788,228973.072,226045.356,228973.072
Na2Mo2Se2O11,mp-1195277,14.97064233,3.9973,231593.892,217146.83,231593.892
Rb2Se2O7,mp-1190543,5.572490783333333,5.0476,236061.266,231872.478,236061.266
LiMgIn(MoO4)3,mp-558897,7.285265156666666,4.8056,237407.227,185230.749,237407.227
Hg3(BO3)2,mp-4710,8.0791209,3.8734,238546.277,238474.883,238546.277
KAgCO3,mp-541966,7.577028813333333,3.9331,240513.538,230211.365,240513.538
Ba3Si2(B3O8)2,mp-1019526,8.111436266666665,7.337599999999999,240767.134,229612.215,240767.134
Na2O,mp-2352,6.67449141,3.4249,240501.76,240777.148,240777.148
TlAsS2,mp-4988,18.66838497333333,2.1017,242435.453,228501.307,242435.453
Ba2TaTlO6,mp-1205650,34.00360232,4.0105,242704.494,242349.106,242704.494
CaTa2O6,mp-18229,32.30719905666667,5.0544,242915.7,242813.952,242915.7
SbPO4,mp-3439,16.005081133333334,5.3175,245307.325,243895.089,245307.325
Na2SrV4O12,mp-18975,7.986370390000001,4.2797,245412.617,244230.516,245412.617
KSb(PSe3)2,mp-7123,13.25179178,2.5025,247066.064,242378.547,247066.064
Cs2Ni3S4,mp-28486,8.662795093333333,2.5939000000000005,247268.54,245104.787,247268.54
Na3CuO2,mp-755401,6.854933663333334,2.9775,247985.499,248826.271,248826.271
Cu5Si2S7,mp-510418,1.5746431933333334,0.0,249255.624,236435.053,249255.624
RbSbO2,mp-10418,8.71661963,3.1771000000000003,249610.706,248692.639,249610.706
ZnCrO4,mp-755896,9.99801501,3.2546,249863.501,248316.075,249863.501
K3Bi2(AsO4)3,mp-561369,14.05654452,4.9046,250368.828,236953.475,250368.828
Na2Ge2S5,mp-18568,9.134791916666668,3.675,250483.887,234170.607,250483.887
RbLiCrO4,mp-18741,5.818322736666667,4.3355,254220.339,250700.132,254220.339
Sn(SeO3)2,mp-556672,6.6647693100000005,4.6088,254556.519,250235.452,254556.519
K2PdSe2,mp-1069706,10.488361806666669,1.5204,254396.278,255034.075,255034.075
Ba3MgSb2O9,mp-16978,17.491263426666666,4.6176,256345.756,251254.961,256345.756
BiS2,mp-971673,58.05883370666666,1.6970999999999998,257108.807,249671.733,257108.807
Zr4CuS8,mp-1215370,5.80075635,0.0,258307.143,257443.051,258307.143
Zn(NO3)2,mp-772617,7.285488169999999,5.3874,264457.916,264366.769,264457.916
TiSnO3,mp-754246,22.11456657,1.8934000000000009,264326.403,265150.063,265150.063
BaTi2O5,mp-558159,18.669302636666668,4.4139,266663.287,264036.304,266663.287
KBaBiTeO6,mp-1040443,26.14998519333333,2.4553,267726.235,258866.416,267726.235
Ba4Na(SbO4)3,mp-6273,19.53080385,3.3519,267925.595,267055.425,267925.595
CdTe(Pb3O5)2,mp-1203009,17.292823676666664,3.0173,270251.203,258701.377,270251.203
RbLaSe2,mp-7176,11.127834133333334,3.0377,270794.267,268337.757,270794.267
NaAs3(PbO3)4,mp-1220871,14.061778103333332,4.5614,271467.9,260131.031,271467.9
Tl9SbSe6,mp-676274,178.84296993333334,1.1056,271686.759,271568.00800000003,271686.759
KNb4AsO13,mp-1223401,27.98539565333333,3.7382,271872.88300000003,261715.328,271872.88300000003
Ba2BiSbO6,mp-23127,25.46503222333333,2.6911,272404.919,270422.309,272404.919
HfGeS,mp-7918,1.7785756566666668,0.1786000000000003,273286.654,272503.909,273286.654
BaNaSc(BO3)2,mp-1182298,10.750132783333337,5.8993,273628.718,234997.854,273628.718
SrMoO4,mp-18834,9.359857783333332,5.224600000000001,273642.759,273351.691,273642.759
YTlSe2,mp-1067744,18.78334015,1.6565,274646.73600000003,273636.255,274646.73600000003
BSe2,mp-1214789,5.74041219,2.6055,277238.571,273106.804,277238.571
InCuGeSe4,mp-1224210,12.409689096666666,1.6529999999999996,278054.519,275925.275,278054.519
Cd3Se3O10,mp-542117,9.19642435,4.901800000000001,278934.615,261890.827,278934.615
BaPdS2,mp-4009,23.741276060000004,1.2464000000000004,279006.635,276948.808,279006.635
InAg(PS3)2,mp-22661,13.384924016666666,2.18,280674.54000000004,277840.19,280674.54000000004
Cd2GaAgS4,mp-6356,9.59023576,2.2507999999999995,281590.669,276054.292,281590.669
Ba2YTaO6,mp-12385,29.98985821333333,5.0415,280534.902,282165.056,282165.056
Ir2S3,mp-861979,19.780745346666667,2.0340000000000007,283412.979,281439.933,283412.979
GeP2O7,mp-28883,6.380390823333334,6.2225,284096.17000000004,283343.191,284096.17000000004
CsCuSe4,mp-17095,12.79340712,1.4539999999999995,287994.169,281780.041,287994.169
KYS2,mp-1006888,11.915691413333333,3.282,289069.11100000003,286301.021,289069.11100000003
Na2Li3GaO4,mp-540945,9.106593503333333,5.084,289908.918,274621.213,289908.918
Ba2Y(CuO2)4,mp-6790,11.093096846666668,0.0,291209.24,288782.862,291209.24
NaSbSe2,mp-1220879,35.95617622,1.306,291611.173,291231.737,291611.173
Sr4Al6SO12,mp-8877,6.75030714,4.535100000000001,291769.634,290482.244,291769.634
Li3CuS2,mp-1177695,8.290602246666666,3.0323,293074.778,295504.709,295504.709
Y2GeO5,mp-561441,11.335384053333332,5.8481,300331.513,261663.668,300331.513
K2Hg3S4,mp-1211986,14.276504426666666,2.658,304325.558,294934.453,304325.558
Y2TeS2,mp-1216058,13.925536393333331,2.5661,308843.321,300216.61,308843.321
BaLa(SbSe3)2,mp-1201929,32.09602338333333,0.9756,308907.666,286161.081,308907.666
CsAg3S2,mp-561902,12.72607734,1.4337,309115.428,303315.212,309115.428
InBO3,mp-7027,7.984869846666667,4.725300000000001,309225.407,307947.327,309225.407
CoPSe,mp-10368,28.943525493333336,1.5087000000000002,299969.029,309884.058,309884.058
Ba2PdO3,mp-29352,19.16410259333333,1.7212000000000005,315464.267,314673.517,315464.267
RbNaSi2O5,mp-557656,6.267052276666666,6.3281,315789.678,301989.169,315789.678
CoSbS,mp-5881,35.38569265,1.2058999999999995,313721.191,315903.534,315903.534
Ba3Zr2O7,mp-755895,31.90467218,4.689400000000001,304465.408,316500.192,316500.192
CaScAlSiO6,mp-39167,9.8449713,6.9922,316527.211,291567.76800000004,316527.211
RbSO3,mp-3404,4.467342783333333,6.9602,318537.807,306643.616,318537.807
Ca3GeO,mp-17193,67.99912879666667,0.6271000000000004,320102.522,315426.011,320102.522
SbAsO5,mp-14368,7.379766623333333,3.6994,321852.201,317885.566,321852.201
Rb2Ti6O13,mp-540784,33.248603413333335,4.387899999999999,324880.062,306719.704,324880.062
K4SnO4,mp-7258,7.547413993333333,4.0283,325104.616,318567.925,325104.616
PdSe2,mp-2418,1.5573466466666668,0.4629000000000003,325174.911,324060.089,325174.911
SrZn(SeO3)2,mp-555691,7.376785666666667,5.8241,325778.757,303477.094,325778.757
BaCdAs2O7,mp-1190335,9.843929686666662,4.3866000000000005,330580.029,325737.458,330580.029
SrGeO3,mp-17464,8.027173123333334,5.2286,330694.678,306194.84,330694.678
KNbO3,mp-7375,48.34513985000001,3.4047,331958.735,331307.049,331958.735
CsBi3S5,mp-29531,33.05022175,1.9646000000000003,333360.94,324897.967,333360.94
La3CuSiSe7,mp-568082,14.96303385,2.3761,333376.807,327692.401,333376.807
Cs2S5,mp-1193140,6.08004073,2.7625,334042.067,322062.925,334042.067
K2Ag2SnSe4,mp-570887,11.100079253333334,1.6953999999999998,335271.466,325609.559,335271.466
P2PtO7,mp-29282,6.526248313333333,3.3042000000000007,335839.01,323611.528,335839.01
Li2SnSe3,mp-1095291,8.24456773,2.2221,337617.74,331861.04,337617.74
Na3MgPCO7,mp-768154,6.396994286666667,6.4809,337664.172,329262.975,337664.172
SrTl2(PO3)4,mp-1208595,10.9565283,5.5684000000000005,339500.602,333354.875,339500.602
Sb2Te2Se,mp-3525,1073.4448453033335,0.1116999999999999,341808.349,341214.08,341808.349
Na(RhO2)2,mp-542675,12.36370491,0.0,338432.915,342313.806,342313.806
Ba2(IrO3)3,mp-510508,14.69335478,0.0,339117.016,342944.845,342944.845
Ba3ZnIr2O9,mp-542939,18.80557761333333,0.2859000000000002,343835.978,341477.869,343835.978
CaGeO3,mp-17761,7.755406839999999,5.3676,344074.258,312349.276,344074.258
Na(MoSe)3,mp-1186069,24.116841500000003,1.2542,344476.77,343054.437,344476.77
Sr(AsO3)2,mp-983061,8.932361053333333,5.321700000000001,344526.556,345096.82,345096.82
Pd3(PbSe)2,mp-1078089,3.0053157066666665,0.0,349432.543,346828.579,349432.543
KSiBiS4,mp-866651,44.32095787,3.0582,351283.249,341250.774,351283.249
In2(SO4)3,mp-541450,5.160524926666668,6.0158000000000005,352483.491,337190.358,352483.491
NaAuO2,mp-997089,7.935000603333334,2.9602000000000004,351046.834,353400.107,353400.107
Li4Ca(BO3)2,mp-557467,11.119054783333334,6.6737,357646.561,353403.086,357646.561
CsBO2,mp-561725,6.900562426666667,5.5418,357752.918,354023.128,357752.918
K2Ag2GeSe4,mp-1188845,10.660588156666668,1.9453,360159.873,361686.724,361686.724
Cs2TeO3,mp-614803,6.551704880000001,4.7228,362943.637,361252.165,362943.637
RuO4,mp-554791,3.12650421,3.6846,363819.224,348859.171,363819.224
Na3VO4,mp-755436,5.041495773333334,5.5018,364540.568,359259.322,364540.568
SrBeB2O5,mp-1020654,7.82303695,7.6123,365654.937,347983.326,365654.937
Cs2AgAsS4,mp-561622,7.546579923333331,2.6507,367407.853,364658.81,367407.853
Na2Mg(CO3)2,mp-6026,6.80051037,6.4836,367556.202,364327.985,367556.202
BaZn2Si2O7,mp-560441,7.88233003,5.2744,368996.609,364680.747,368996.609
K2Ge2S5,mp-541878,7.355087636666666,3.6019,371815.85,353882.965,371815.85
RbAgSe4,mp-18585,11.042385493333336,1.8843,372038.45,366561.014,372038.45
CaTe3O8,mp-15511,18.51682599,3.5349000000000004,372842.295,360756.66,372842.295
Cs2GeSe4,mp-1104024,6.74711766,2.5682,378476.112,374168.673,378476.112
CsMgPO4,mp-18329,6.159870546666666,6.321000000000001,378923.146,375546.923,378923.146
NaLi2PO4,mp-558045,6.106717926666667,7.1827000000000005,380788.337,372713.516,380788.337
KTa(BO3)2,mp-555150,11.94232702,5.203799999999999,380801.157,374812.453,380801.157
Tl3SbS3,mp-8393,24.19040097,1.7877999999999998,381063.476,380126.435,381063.476
NaTiCuS3,mp-505171,48.11298981,0.9026000000000004,381705.621,379209.633,381705.621
Hf3N2O3,mp-761033,16.290445506666664,4.4404,384703.026,374328.542,384703.026
Rb2Na2IrO4,mp-555091,8.22115883,2.2383,385997.098,368660.173,385997.098
CdIn2O4,mp-19803,10.18345293,2.5232,389335.724,388859.798,389335.724
Zn(InS2)2,mp-674328,9.570012293333331,2.7027,389714.188,385234.626,389714.188
KCuO,mp-7911,7.08489632,2.9581,390787.695,387473.62,390787.695
K2Na3P3O10,mp-1019781,6.1811627,6.255000000000001,391530.653,377381.241,391530.653
AlCuO2,mp-3748,9.30361925,3.545,388454.965,392200.746,392200.746
K3BiO4,mp-30120,8.681262073333338,2.7592,395214.4,391429.245,395214.4
Li2CdGeS4,mp-1189383,7.662982976666665,3.543,396578.648,392081.112,396578.648
Sr2YSbO6,mp-12878,15.563083896666663,5.7198,396836.702,388248.876,396836.702
Al2SiO5,mp-4753,6.810638016666666,6.7432,397073.453,394119.224,397073.453
Sb2PbO6,mp-20727,12.233011036666667,3.2681000000000004,399325.993,398171.908,399325.993
Ti3O,mp-2591,1.00076464,0.0,399782.86,397315.565,399782.86
LiTiPO5,mp-6668,12.1685574,4.9934,399959.977,391883.046,399959.977
Na7Al3O8,mp-556168,7.22770030333333,4.452,400366.925,381850.834,400366.925
NaV3(PbO3)4,mp-1221016,15.21319633,3.7988,401060.953,391246.948,401060.953
