,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Ag2S,mp-31053,15.395891556666664,1.0035999999999996,96094.277,96408.482,96408.482
InAg(PSe3)2,mp-20902,14.209155253333332,1.4364000000000003,97800.027,96333.363,97800.027
InAgSe2,mp-20554,539735.2992628999,0.8807,100502.346,96964.187,100502.346
Sr4P2O,mp-8298,28.983868386666664,1.8793,102740.222,102115.298,102740.222
RbZnPO4,mp-18463,6.437855473333332,5.6761,104662.435,86709.439,104662.435
As2Pb3O8,mp-505368,16.205666513333334,4.7175,104909.397,88003.429,104909.397
Cs2MoSe4,mp-866654,7.403446933333333,1.8185,105637.437,99451.117,105637.437
Hf(PS3)2,mp-14444,7.510682409999999,3.3892,107862.868,104871.097,107862.868
Na2Pd(SeO4)2,mp-559068,5.368906906666666,3.8613,109978.365,103185.943,109978.365
InPS4,mp-20790,7.981124113333333,3.4567999999999994,110468.37,109627.215,110468.37
Ba3Nb2O8,mp-542201,17.997509016666665,6.166,111727.229,103890.878,111727.229
Bi(PdO2)2,mp-1104660,1.3846177066666667,0.3819999999999997,112615.87,111890.149,112615.87
AlVO4,mp-18827,8.632323549999999,4.4594,113061.801,93555.124,113061.801
CdSeO4,mp-761036,7.927202613333334,3.6893,114051.568,112624.598,114051.568
RbTaGeS5,mp-867823,13.812385783333331,1.5169,117098.567,103025.786,117098.567
NbInSe2,mp-20279,1.22434781,0.0,117978.854,117732.215,117978.854
TaCu3(SeS)2,mp-1218032,7.317572146666666,2.5469,116817.865,118032.555,118032.555
BeS,mp-422,7.24182632,4.2231000000000005,118441.752,118253.935,118441.752
La2TiO5,mp-18051,21.905855506666665,5.0985000000000005,107280.473,126149.561,126149.561
Sr6YSc(BO3)6,mp-18043,10.51131496,6.683,126687.728,90641.148,126687.728
Na5NbO5,mp-5477,7.481418870000001,4.1627,128633.542,123372.123,128633.542
BeO,mp-2542,7.061981186666667,9.5222,129319.183,129540.869,129540.869
BaSiO3,mp-776084,7.441615016666667,6.265000000000001,130311.006,117315.382,130311.006
Bi(BO2)3,mp-556548,17.934477023333333,5.5881,130667.942,118788.842,130667.942
Rb2Si2Se5,mp-1209497,6.275813660000001,3.4851,133198.704,120400.595,133198.704
LiAl(Si2O5)2,mp-6442,4.405447886666667,7.2069,136036.451,126869.748,136036.451
Na5InS4,mp-29376,8.76637721,3.0899,136589.959,127798.41,136589.959
RbMnO4,mp-18301,6.049120309999999,3.3506,137658.483,136656.699,137658.483
Na6P4Pb3S16,mp-560831,12.36393729,3.3189,138233.598,114394.649,138233.598
Nb3RhSe6,mp-1189225,1.2702334566666666,0.1218000000000003,139750.767,136419.40399999998,139750.767
Ba2MgSi2O7,mp-9338,7.446801556666666,6.268,141856.55800000002,138642.78100000002,141856.55800000002
Sr4Ta2O9,mp-769271,14.444383996666668,5.9196,143388.35700000002,104621.836,143388.35700000002
RbNO2,mp-752580,5.86167639,4.279,145633.85,143894.539,145633.85
RbLiZn2O3,mp-18422,9.78192957,3.6457,146380.604,145000.352,146380.604
La2Pt2O7,mp-755026,16.74474901,2.598699999999999,147443.563,148555.03100000002,148555.03100000002
Ta3(InS3)2,mp-1218117,1.2026842233333332,0.0,151728.398,147665.262,151728.398
La2SeO2,mp-7233,15.600714486666666,3.455000000000001,153527.821,153424.747,153527.821
La2SiS5,mp-558724,14.77455426,3.3191,153712.564,141824.90399999998,153712.564
Na5P3O10,mp-3928,6.061922046666666,6.5077,153887.935,130965.567,153887.935
Bi10(MoO8)3,mp-558215,28.103058543333333,3.6087,155328.908,115410.84,155328.908
SrPd3O4,mp-7561,3.71565717,0.2840999999999996,155703.898,155012.938,155703.898
RbYO2,mp-14437,13.9997215,5.239299999999999,157396.342,156585.72999999998,157396.342
BaSeO4,mp-12010,10.44799822,5.8232,159819.29700000002,157939.00900000002,159819.29700000002
La2SiO5,mp-5152,14.450870580000002,6.2711,160432.527,159760.087,160432.527
RbTaTiO5,mp-1219631,10.97040945,4.6765,164540.295,163319.29499999998,164540.295
SrPbO3,mp-20489,19.27161558,1.4424,165515.616,159986.36,165515.616
La2SO2,mp-4511,15.833381726666667,4.2147,167341.995,166779.347,167341.995
CsAg3Se2,mp-16234,13.972952663333333,1.0861000000000005,167964.008,164939.002,167964.008
LiSbS2,mp-1079885,292.0586334833333,0.7518000000000002,169300.054,168275.912,169300.054
RbZnB(PO4)2,mp-557658,5.906330693333334,6.9763,169425.425,154239.75900000002,169425.425
CsAg3S2,mp-561902,12.72607734,1.4337,169875.771,165505.757,169875.771
RbTi2(PO4)3,mp-6125,15.383564163333332,4.3776,170998.633,162192.59399999998,170998.633
La2SiC(NO2)2,mp-1204122,15.258895936666669,5.6058,171704.807,153430.179,171704.807
Bi14SO24,mp-759924,30.486450296666668,3.7291,172926.25,134912.824,172926.25
LiSbO3,mp-4995,12.093144446666669,4.039899999999999,173516.024,172594.777,173516.024
Sr(AsO3)2,mp-983061,8.932361053333333,5.321700000000001,175453.621,173406.327,175453.621
Sr(AuO2)2,mp-9298,9.78050442,3.2331000000000003,177532.363,174118.611,177532.363
RbV3O8,mp-16864,14.30930866,3.2097,178269.382,167892.626,178269.382
Sr(BO2)2,mp-9749,6.49326524,6.8819,179690.425,173245.691,179690.425
Tl2Sn(AsS3)2,mp-6023,18.38182923666667,2.022,181805.656,180570.589,181805.656
Sr3CuPtO6,mp-6595,12.266803913333334,2.973,183229.722,180865.712,183229.722
CdSO4,mp-8459,7.355751870000001,5.0239,184033.273,182477.474,184033.273
Tl3AsS4,mp-5704,18.49286718,2.0727,184440.031,175871.588,184440.031
RbTiNbO5,mp-1219566,10.45257615,4.2974,184383.89,184707.084,184707.084
SrLiBO3,mp-10814,8.408638690000002,6.3419,188297.15,179319.897,188297.15
CaCd(CO3)2,mp-1227329,8.039327846666666,5.5618,189982.199,187347.09,189982.199
Tl2Pt2O7,mp-13801,16.61491268,1.9647999999999997,192105.422,193295.41,193295.41
SrTiGeO5,mp-559957,29.229149476666663,4.475,194700.219,169071.904,194700.219
Tl2S5,mp-30520,17.66124721,2.4245999999999994,201691.85,193900.511,201691.85
SrIn2O4,mp-540688,12.42600264,3.4966000000000004,198856.521,204730.393,204730.393
Tl2SO4,mp-4112,19.90549013333333,5.159000000000001,206273.6,198208.158,206273.6
La3GaS5O,mp-561076,16.8497276,1.9655999999999996,204576.055,208370.164,208370.164
TlInS2,mp-865274,23.54942502,2.2082,211369.207,195697.507,211369.207
RbCO2,mp-555512,6.0593464133333335,6.0615,212337.938,197266.016,212337.938
TiTlPS5,mp-1542940,16.466040103333334,1.8878000000000004,213855.069,207953.393,213855.069
LiBi(PO3)4,mp-504354,9.753042473333334,6.8595,214047.38,204742.755,214047.38
CsAu3Se2,mp-9386,8.541544159999999,2.375,214868.551,214338.327,214868.551
CsAu3S2,mp-9384,7.941759876666667,2.6954,216933.841,216034.606,216933.841
SrZnO2,mp-5637,12.821009970000002,3.8809,218310.084,215557.063,218310.084
Rb3NbO8,mp-9808,7.59065039,4.4787,218337.998,215282.324,218337.998
Ba3SrMg2(TeO6)2,mp-1228054,15.457616576666666,3.7211,219627.765,193625.419,219627.765
Na2Ga2GeS6,mp-1190388,8.26729311,3.9356,220568.571,211768.317,220568.571
Co(NiS2)2,mp-674355,1.9389696066666668,0.0,223056.148,219803.712,223056.148
RbAgO,mp-8603,6.445340753333333,2.8994,227020.741,224673.243,227020.741
Hg2SO4,mp-7461,11.96256057,3.8769,229310.025,226683.716,229310.025
Hg2Sb2O7,mp-557697,2.86706393,1.3136999999999994,230727.457,226473.033,230727.457
SrZn(SeO3)2,mp-555691,7.376785666666667,5.8241,231065.998,206664.653,231065.998
Tl2O,mp-27484,43.84756628,0.8029999999999999,232082.276,229210.889,232082.276
CdHg2SeO6,mp-556369,8.840697949999996,2.5393,235803.929,229063.348,235803.929
La2MgIrO6,mp-6732,18.77898564,1.1157999999999992,220249.361,236757.308,236757.308
Co(BiO3)2,mp-765403,1.5766441666666666,0.0,237074.434,232993.149,237074.434
Hg2SeO3,mp-557637,10.977273506666666,3.2096,237286.451,229180.569,237286.451
Hg3PO4,mp-554914,11.895507123333337,3.5189,239823.235,233624.192,239823.235
CsTiAlO4,mp-1225829,7.385369786666667,5.7413,242048.203,238533.387,242048.203
Rb3Nb2AsSe11,mp-683902,10.57313838,1.8499,242331.517,224637.179,242331.517
Hg2P2S7,mp-27171,13.56965597,3.0043,242701.77,240197.81,242701.77
Li3AuS2,mp-15999,9.90574849,2.8484,246984.445,242786.022,246984.445
SrMoO4,mp-18834,9.359857783333332,5.224600000000001,248920.617,248555.522,248920.617
La2BiO2,mp-1070601,12.030031806666669,0.0,253024.727,253079.878,253079.878
Li3BO3,mp-27275,6.966038706666666,7.247599999999999,253084.676,245332.762,253084.676
Hg2NO4,mp-5824,10.51869487,2.589,253228.113,241876.496,253228.113
CsSbS6,mp-28701,8.544168406666667,2.3114000000000003,256106.869,243891.174,256106.869
CeZnPO,mp-13207,23.832793846666664,1.6478000000000002,249320.164,257899.377,257899.377
Cu2SiHgS4,mp-1106310,13.303691686666667,1.7264,259678.176,257864.719,259678.176
Cu2SnHgSe4,mp-16566,1.45465066,0.2926000000000002,255609.395,260172.866,260172.866
CsTeSe3,mp-9462,16.71606777,1.4277000000000002,261904.642,258897.06,261904.642
KNaHf4(PO4)6,mp-1223505,8.961742773333334,7.028,262535.712,242247.332,262535.712
La2Se3,mp-32798,18.75684613,2.2116,221132.96,264490.84400000004,264490.84400000004
SrLi(BS2)3,mp-558219,7.350089666666667,3.9185,265430.159,254343.956,265430.159
RbAg(NO3)2,mp-555526,6.267886693333333,4.0762,266883.378,243199.329,266883.378
CePS,mp-1006371,10.381968503333336,0.0,265456.74,268144.439,268144.439
KLiSe,mp-8756,7.28372912,3.6618,271088.362,270307.213,271088.362
CsVO3,mp-504651,6.795905373333333,4.456799999999999,271615.253,266139.04500000004,271615.253
Rb5Au3O2,mp-29920,10.05567843,1.9448000000000003,272024.253,267675.048,272024.253
NaPS3,mp-1189520,7.210562036666667,3.1076000000000006,272108.632,267338.26800000004,272108.632
HfV2O7,mp-505679,12.92303017,3.8967,272395.319,265716.24,272395.319
ScTl(MoO4)2,mp-19450,13.62192279,4.8345,274901.054,273884.169,274901.054
Li2TiGeO5,mp-13182,12.223692859999998,5.558,276430.93700000003,273915.715,276430.93700000003
Li3GaGeO5,mp-17685,6.565939576666667,5.2089,277135.93,236728.114,277135.93
ScS,mp-1476,1.21980327,0.0,276672.232,277175.413,277175.413
SrNb2Bi2O9,mp-23614,62.52320354,3.4835,277986.485,263731.088,277986.485
Tl9SbSe6,mp-676274,178.84296993333334,1.1056,279252.397,277781.053,279252.397
ScPO4,mp-4200,11.54602531,6.801500000000001,278896.906,279746.31700000004,279746.31700000004
La(YS2)3,mp-1211293,15.934004673333334,1.7713,280647.128,273356.509,280647.128
VS4,mp-541155,8.143122203333332,1.4981999999999998,281199.652,275189.112,281199.652
SrSn(BO3)2,mp-8000,8.54891536,5.7106,281758.157,279802.088,281758.157
AsPdS,mp-10848,1.23776227,0.0,285081.428,284064.36600000004,285081.428
GaCuO2,mp-11019,10.222073933333334,2.4517999999999995,281084.18,286838.506,286838.506
KZn4(SbO4)3,mp-863678,10.160080743333337,3.5208000000000004,287894.813,283668.07,287894.813
TlCuSe2,mp-14090,1.8110053166666664,0.0001999999999999,289867.94200000004,288258.18200000003,289867.94200000004
Ti(NbS2)3,mp-1188929,1.25321601,0.0,290920.092,287616.776,290920.092
KZr2(AsO4)3,mp-541282,10.2235484,6.1454,293605.126,281131.242,293605.126
ScCuSe2,mp-1219343,20.6480341,1.3331999999999995,286605.75800000003,293784.51,293784.51
Rb6Ge2O7,mp-18224,7.24229185,4.652,294018.596,267870.852,294018.596
RbTl(SO4)2,mp-556120,7.872794656666666,3.8996,295304.349,293102.109,295304.349
Cs4Sr(SnSe3)3,mp-1181839,8.677405986666665,2.623,295467.178,285025.29000000004,295467.178
Rb5Tc3S7,mp-685928,9.60264269,1.8002000000000002,296538.257,274862.835,296538.257
VPPbO6,mp-505688,15.82841002,3.1686,297459.426,287247.76300000004,297459.426
CeO2,mp-20194,27.70981609,3.6141,297121.047,297489.121,297489.121
KAgO,mp-3074,7.73358126,2.9824,297646.963,296111.943,297646.963
Li2SiO3,mp-5012,6.315479523333334,7.1124,298294.03,296433.307,298294.03
Ba2(IrO3)3,mp-510508,14.69335478,0.0,300110.858,303587.833,303587.833
Li2Se,mp-2286,7.05642956,3.8269,303824.715,304245.378,304245.378
SrGa2B2O7,mp-556046,8.074040323333334,5.9871,305194.778,302816.749,305194.778
Na3PS3O,mp-11738,7.771875703333333,4.1395,308155.897,305089.104,308155.897
KAg2AsO4,mp-12015,5.969147043333334,1.6144999999999996,311587.315,311376.799,311587.315
Cs4Sb2O5,mp-553374,7.59241596,3.902600000000001,311615.329,306423.891,311615.329
RbVO3,mp-19031,7.559110926666667,4.4427,304348.276,311881.724,311881.724
KAg3Se2,mp-9782,8.78553046,0.8100999999999998,311918.339,307267.643,311918.339
Ba3SrIr2O9,mp-554266,14260.066877279998,0.3018,312137.231,300903.682,312137.231
Li2PdO3,mp-760483,21.058576436666662,3.1956,316380.412,313262.955,316380.412
Na3(CuS)4,mp-27321,16.71478669333333,0.0,320276.54,317415.17,320276.54
RbTiPS5,mp-758985,9.57335279,2.1132,320629.444,292859.872,320629.444
Ni3S2,mp-362,1.02010802,0.0,321769.608,321501.156,321769.608
Li2PbO3,mp-22450,23.44504072333333,2.253,322739.973,322311.96,322739.973
Tl2TeO6,mp-18191,68.32161128333334,0.8832,323263.913,313807.927,323263.913
Sb2Te2Se,mp-3525,1073.4448453033335,0.1116999999999999,323858.86,323300.054,323858.86
Na5CuSO2,mp-11147,8.09385662,3.1255,330584.731,328634.241,330584.731
Rb2Si3SnO9,mp-17382,6.755042929999999,5.9387,330860.043,325184.665,330860.043
Ni3(BiS)2,mp-642190,1.0298227,0.0,331137.511,330332.787,331137.511
Sb2O5,mp-1705,13.090259203333336,2.0264000000000006,332028.947,329364.685,332028.947
Cs4SnO4,mp-17213,8.524309313333333,4.029,333022.942,314272.281,333022.942
KAgCO3,mp-541966,7.577028813333333,3.9331,333136.614,327232.432,333136.614
Ba2TaTlO6,mp-1205650,34.00360232,4.0105,334709.965,334864.28,334864.28
Na2CdSnS4,mp-561075,7.4884764,3.044,337317.243,330856.002,337317.243
Cs4P2PdSe8,mp-866688,7.042161383333334,2.404,337621.83,328695.216,337621.83
SrO,mp-2472,18.18768987,4.8634,337799.452,338011.151,338011.151
Rb2Si2O5,mp-28971,5.802672583333334,5.8145,341914.673,332179.874,341914.673
Sb2MoSe,mp-29912,1.9278655366666668,0.0,343193.26,337471.626,343193.26
SrPS3,mp-9788,8.802932599999998,4.4154,343537.249,338380.168,343537.249
KAg(PO3)2,mp-557874,6.961884653333334,4.6416,343925.93,324807.537,343925.93
Na5BiO5,mp-760400,11.74029554,2.2866,344301.865,337864.693,344301.865
Rb2Se5,mp-620372,9.723522896666667,1.5697,345612.289,332984.071,345612.289
RbVSe2,mp-12024,4.208994926666668,1.8160000000000005,309374.306,347966.73,347966.73
KAg(NO3)2,mp-18429,7.0788395600000005,3.9986,351429.465,326239.645,351429.465
Cs4In2S5,mp-1190726,8.090493376666668,3.3455000000000004,351911.351,344587.147,351911.351
Na2CaV4O12,mp-17968,8.379760416666667,4.1346,355326.735,354428.061,355326.735
Ba11In6O3,mp-605809,12.412357983333331,0.0,356208.186,350496.375,356208.186
K7Nb(SO4)6,mp-17499,7.88620936,4.2867,365573.179,339269.467,365573.179
NbSe2,mp-571133,1.00273838,0.0,363266.67,365632.567,365632.567
SrLi2Ta2O7,mp-558054,37.48316373,3.7935,367722.298,357449.179,367722.298
NbPbS2,mp-19746,2.151920103333333,0.0,369137.909,369047.092,369137.909
NbTl(BO3)2,mp-559057,17.283379546666666,4.6465,371783.263,359156.736,371783.263
Na2CaP2O7,mp-561260,6.501846423333333,6.8806,373225.412,360017.43,373225.412
SrHgO2,mp-978857,7.086894486666666,3.9258,373522.229,372540.998,373522.229
SrMgB2O5,mp-1020634,7.813370936666667,6.6475,374436.984,352515.666,374436.984
CsAg(NO3)2,mp-558217,5.853170613333333,4.3313,376139.356,364698.307,376139.356
Cs4Nb2Si8O23,mp-555696,7.539051643333334,5.4914000000000005,378692.81,361035.762,378692.81
Na4SnO3,mp-28261,7.73493966,2.7691,379795.94,373909.317,379795.94
RbLiS,mp-8751,7.732097643333333,4.0391,381160.592,380480.58,381160.592
Rh2S3,mp-17173,26.047280123333334,1.1519999999999992,381514.608,375090.877,381514.608
Na4TiAs2O9,mp-559519,9.1051624,4.8545,381651.737,357227.164,381651.737
Na2BiPCO7,mp-768140,8.441057826666668,5.0612,383649.712,377926.822,383649.712
KCuTeO6,mp-1147551,12.26001391,1.9753,386239.458,383043.879,386239.458
Na2Cd3Si3O10,mp-6078,7.366006473333332,4.2301,388312.088,360369.636,388312.088
RbLiCrO4,mp-18741,5.818322736666667,4.3355,392502.41,389242.294,392502.41
Cs4HfO4,mp-771139,21.536937916666663,4.3605,393724.313,382308.05,393724.313
NaSr(PO3)3,mp-1020657,5.927639646666666,7.4056,393768.61,379276.155,393768.61
Cs4Au6S5,mp-1104686,6.818177116666666,3.2684,394073.8,391361.612,394073.8
Na2BiO3,mp-761686,16.833367843333335,2.2296,394289.627,389445.424,394289.627
SrCO3,mp-3822,7.325874186666667,6.3568,396617.341,393235.179,396617.341
Na2BeB2O5,mp-16737,5.6134348,6.6646,399890.109,396176.649,399890.109
SrLaTl(AsO4)2,mp-685195,18.47624035333333,5.3332,403216.565,360718.604,403216.565
SrGe(PO4)2,mp-1020628,7.964738116666667,6.4141,403615.281,389563.516,403615.281
CsCuS6,mp-1199244,7.475113190000002,1.9586,407761.673,387895.523,407761.673
Na2BeSiO4,mp-17183,6.516684036666666,6.452,409641.421,399769.356,409641.421
Cs3VSe4,mp-1120763,6.72006864,2.5664,410424.953,409357.949,410424.953
Na2B2Se7,mp-5004,9.567258816666667,2.5127999999999995,410595.847,401668.381,410595.847
NbBiO4,mp-555100,49.59741224333332,3.4247,413211.91,405239.062,413211.91
Cs4GeO4,mp-779716,26.55874073,4.4842,413429.481,402225.898,413429.481
Na2BeO2,mp-28588,7.64271182,4.4633,413967.536,400041.38,413967.536
SrGeO3,mp-17464,8.027173123333334,5.2286,415102.44,389443.06,415102.44
Na2B2S5,mp-29411,7.231092013333333,3.7352,415514.732,403231.092,415514.732
KCuO2,mp-3982,6.816177323333333,2.944,414833.909,415601.0,415601.0
Cs3YO3,mp-770815,8.961921093333334,3.8304,416937.341,406859.659,416937.341
SrBi2(B2O5)2,mp-559364,16.392199809999997,4.8106,425054.374,405298.429,425054.374
Sr5(AuO4)2,mp-28796,13.306592836666669,3.2467999999999995,427943.378,424807.52,427943.378
Na(CuS)4,mp-29069,10.674334303333334,0.0,429071.993,430782.99,430782.99
Na4Mn2O5,mp-18869,8.515976516666667,2.1303,418494.295,430864.587,430864.587
Na(RhO2)2,mp-542675,12.36370491,0.0,427346.509,433062.306,433062.306
Cs3VS4,mp-1200171,7.616513076666667,2.8613,428686.758,441161.877,441161.877
N2O5,mp-504769,13.638471193333332,2.8055,444488.052,437996.034,444488.052
Sr4PdO6,mp-29775,14.27143639,3.3148,444893.623,440999.628,444893.623
Cs3TaS4,mp-17054,6.963926216666668,3.9195,448736.868,443556.723,448736.868
Na2Si2Se5,mp-18562,8.043113533333333,3.4655,449023.121,443195.066,449023.121
Na2(TaSe2)3,mp-1221424,14.973641896666669,0.0,450929.253,427233.29,450929.253
Na2Te4MoO12,mp-541918,21.814966046666665,3.4314,452611.484,435959.986,452611.484
Na2Si2S5,mp-18104,8.312139616666668,4.496,454711.326,443476.766,454711.326
Sr4Ti5(Si2O11)2,mp-558553,21.264234206666668,3.4878,456867.506,440371.844,456867.506
RbBiO2,mp-29521,10.86141688,2.9674,457216.237,456304.189,457216.237
Sr4As2O,mp-8299,22.95847020333333,1.8208,463657.457,461108.603,463657.457
Na2SeO3,mp-5416,6.28198418,5.6263,464011.442,461196.281,464011.442
Cs3ScO3,mp-768976,9.190162136666668,4.3074,468167.84,457517.844,468167.84
SrAl2B2O7,mp-558669,5.388484196666667,6.4214,468251.978,443639.169,468251.978
Cs3SbSe4,mp-17811,7.1380091100000005,2.3838000000000004,469669.08,459704.123,469669.08
Sr3ZnPtO6,mp-6730,12.974181713333332,4.4818,471738.051,471263.257,471738.051
Sr3YRhO6,mp-18498,13.415221626666664,4.1638,477783.069,475831.738,477783.069
Sr3Zn3Te(PO7)2,mp-1190181,10.675965666666666,4.8484,478889.185,471029.278,478889.185
Cs3SbO4,mp-1201472,7.3101692666666676,4.5434,482946.805,473315.361,482946.805
Sr3TeO6,mp-768941,12.00554439,4.9373000000000005,493886.14,487577.801,493886.14
MoPbSeO6,mp-1196979,28.176209886666676,3.0922,494481.576,457959.307,494481.576
Sr4Pt4PbO11,mp-556331,14.946697843333332,1.7633,495158.198,467952.78,495158.198
Sr3TaGa3(SiO7)2,mp-16136,11.347048856666667,5.7899,497917.013,486327.032,497917.013
Mn(NbSe2)3,mp-1189932,1.152848036666667,0.2601000000000004,497913.855,499829.251,499829.251
Nb3Al(PO4)6,mp-1220763,10.476734280000002,4.2502,501307.694,472852.712,501307.694
Nb2ZnO6,mp-17177,23.50117013,4.680700000000001,503398.32,497096.953,503398.32
MoAs2O7,mp-28775,7.03805204,3.7679,503439.807,483104.271,503439.807
KBiS2,mp-1223443,64.21401153,2.18,504200.112,502440.316,504200.112
